OBJECT_TYPE, OBJECT_NAME, COLUMN_NAME
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_DIAB_RET_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_DYSLIPIDEMIA_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_EYE_COMPLICATIONS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_FEET_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_FOOT_ULCER_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_GASTROPARESIS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_HYPERTEN_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_HYPTN_PROB_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_ISCHEMIC_HEART_DIS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_IVD_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_KETOACIDOSIS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_LYMPHOMAS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_NAFLD_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_OBESITY_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_PERIP_NEURO_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_PERI_VAS_DIS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_SKIN_COMPLICATIONS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HAS_TYPE_2_DIABETES_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_LAST_STR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HBA1C_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HDL_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HDL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HDL_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HDL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'HDL_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'IMMNZTN_FLU_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'IMMNZTN_FLU_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'IMMNZTN_PNEUM_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'IMMNZTN_PNEUM_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'INJ_ANTIDIAB_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'INJ_ANTIDIAB_DXR_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'INPAT_ADMIT_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'INSULIN_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'INSULIN_DXR_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'IS_PREGNANT_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_CALC_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_CALC_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_CALC_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_CALC_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_CALC_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_DIR_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_DIR_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_DIR_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_DIR_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_DIR_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_LAST_STR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LDL_HDL_RT_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'LIPID_PANEL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NEPH_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NUM_CONTACT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NUM_ED_VIS'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NUM_ED_VIS_DIABETES'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NUM_HOSP_ADMIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'NUTR_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OFF_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OFF_VIS_PROV_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ACE_INHB_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANESTHETIC_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANTHYPERT_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANTICOAG_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANTIPLAT_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANTISEIZURE_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ANTI_ULCERS_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ARB_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_ASPIRIN_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_BETA_BLOCK_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_BP_MED_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_CA_BLOCK_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_IMM_SUPPR_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_INJ_ANTIDIAB_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_INSULIN_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_NON_OPIOID_ANALGESIC_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_OPIOID_ANALGESIC_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_OR_ANTIDIAB_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_SALICYLATE_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'ON_STATIN_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OPHTHALMOLOGY_REFERRAL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OPHTH_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OR_ANTIDIAB_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'OR_ANTIDIAB_DXR_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PHY_THR_REFERRAL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PODIATRY_REFERRAL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'POD_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_LAST_STR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'PROT_CR_RT_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SALICYLATE_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SALICYLATE_DXR_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SMOKELESS_STATUS_C'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SMOKING_QUIT_L_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SMOKING_USER_HX_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SMOKING_USER_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'SPEC_ON_CARE_TEAM_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'STATIN_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'STATIN_DXR_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T3_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T3_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T3_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T3_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T3_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T4_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T4_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T4_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T4_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'T4_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_DX_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_DX_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_NUM_PACK'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_NUM_PACK_HX'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_PACK_YEAR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_QUIT_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_USER_HX_YN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TOBAC_USE_STATUS_C'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TRIGLY_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TRIGLY_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TRIGLY_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TRIGLY_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TRIGLY_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TSH_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TSH_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TSH_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TSH_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TSH_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TTL_CHL_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TTL_CHL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TTL_CHL_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TTL_CHL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'TTL_CHL_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_LAST_STR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_MALB_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_LAST_STR'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'UR_PROT_L_UNIT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'VLDL_LAST'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'VLDL_LAST_DT'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'VLDL_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'VLDL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_DIABETES_EXT', 'VLDL_L_UNIT'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ABUSE_RECD_BEF_DEPART'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ACUITY'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ADMIT_DECISION_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ALLERGY_REVD_BEF_DEPART_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ARRIVAL_DATE'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ARRIVAL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ASSESS_BEF_DEPART'
'KB SQL Column Code Change', 'DM_ED_ENC', 'AVS_PRINTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'BALLOON_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'BED_ASSIGNED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'BED_REQUESTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'DEPART_DATE'
'KB SQL Column Code Change', 'DM_ED_ENC', 'DEPART_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'DISPOSITION_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_BP_RECD_BEF_DEPART'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_GENERIC_DISPO_C'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_HR_RECD_BEF_DEPART'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_INFSN_STOPPED_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_LDA_REMOVAL_DOC_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_NOTES_ON_TIME_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_PAIN_REC_BEF_DEPART'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_RESP_REC_BEF_DEP'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ED_SPO2_BEF_DEP'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FACILITY_CRIT_CARE_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FACILITY_LOS'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_ABX_GIVEN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_ASPIRIN_GIVEN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_BLOOD_GAS_ORDERED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_BLOOD_GAS_RESULTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_BLOOD_GAS_SPEC_COLL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_BLOOD_GAS_SPEC_RECV_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CARD_LAB_ORDERED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CARD_LAB_RESULTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CARD_LAB_SPEC_COLL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CARD_LAB_SPEC_RECV_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CBC_ORDERED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CBC_RESULTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CBC_SPEC_COLL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CBC_SPEC_RECV_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CHEM_PROF_ORDERED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CHEM_PROF_RESULTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CHEM_PROF_SPEC_COLL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CHEM_PROF_SPEC_RECV_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CT_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CT_ORD_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_CT_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_ECG_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_MRI_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_MRI_ORD_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_MRI_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_PAIN_MED_GIVEN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_TPA_GIVEN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_UA_ORDERED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_UA_RESULTED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_UA_SPEC_COLL_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_UA_SPEC_RECV_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_US_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_US_ORD_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_US_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_XRAY_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_XRAY_ORD_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'FIRST_XRAY_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'HAS_PSYCH_DIAGNOSIS_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'KEY_ATND_PROV_ID'
'KB SQL Column Code Change', 'DM_ED_ENC', 'KEY_MIDLEVEL_ID'
'KB SQL Column Code Change', 'DM_ED_ENC', 'KEY_NURSE_ID'
'KB SQL Column Code Change', 'DM_ED_ENC', 'KEY_RESIDENT_ID'
'KB SQL Column Code Change', 'DM_ED_ENC', 'MED_HX_REV_BEF_DEPART_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'NUM_ED_VIS_48_H_BEF_ENC'
'KB SQL Column Code Change', 'DM_ED_ENC', 'NUM_ED_VIS_72_H_BEF_ENC'
'KB SQL Column Code Change', 'DM_ED_ENC', 'NUM_IP_VIS_30_D_BEF_ENC'
'KB SQL Column Code Change', 'DM_ED_ENC', 'OBSERVATION_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'OBSERVATION_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PATIENT_READY_TO_GO_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PROFESSIONAL_LOS'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PROF_CRIT_CARE_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PROV_ASSIGN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PROV_FIRST_SEEN_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'PTA_MED_REV_BEF_DEPART_YN'
'KB SQL Column Code Change', 'DM_ED_ENC', 'ROOMED_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'TRIAGE_END_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'TRIAGE_START_DTTM'
'KB SQL Column Code Change', 'DM_ED_ENC', 'WAS_EVER_OBS_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'AGE'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'ANY_BAL_TEST_BELOW_10_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_INSTEP_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_INSTEP_TIME'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_PARALLEL_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_PARALLEL_TIME'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_SINGLE_LEG_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_SINGLE_LEG_TIME'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_TANDEM_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'BAL_TEST_TANDEM_TIME'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CALCIUM_ORD_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CALCIUM_ORD_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CHAIR_STAND_SCORE'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CHAIR_STAND_SCORE_BELOW_AVG_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CHAIR_STAND_SCORE_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'DUE_PHY_THR_VIS_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'EVALUATE_AS_FEMALE_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'EVALUATE_AS_MALE_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'FALL_RISK_CATEGORY'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'FALL_RISK_CATEGORY_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'FEELS_UNSTEADY_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'FEELS_UNSTEADY_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'GAIT_STRENGTH_OR_BAL_PROB_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'HAD_RECENT_FALL_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'HAD_RECENT_FALL_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'INJURED_IN_RECENT_FALL_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'INJURED_IN_RECENT_FALL_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'NUM_RECENT_FALLS'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'NUM_RECENT_FALLS_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'NUM_TUG_OBSERVATIONS'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'OFF_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'ON_CALCIUM_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'ON_VITAMIN_D_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'OVERDUE_FALL_RISK_FOL_UP_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'PHY_THR_REFERRAL_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'PHY_THR_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'SEX_C'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'TUG_TEST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'TUG_TIME'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'VITAMIN_D_ORD_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'VITAMIN_D_ORD_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'WORRIES_ABOUT_FALLING_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK', 'WORRIES_ABOUT_FALLING_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'CALCIUM_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'CALCIUM_DXR_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'OFF_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'ON_CALCIUM_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'ON_VITAMIN_D_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'OVERDUE_FALL_RISK_FOL_UP_YN'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'PHY_THR_REFERRAL_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'PHY_THR_VIS_LAST_DT'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'VITAMIN_D_DXR_CSN_ID'
'KB SQL Column Code Change', 'DM_FALL_RISK_EXT', 'VITAMIN_D_DXR_DT'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_102_AUT_DIS_DT'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_102_AUT_DIS_DX'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_102_AUT_DIS_ID'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_102_AUT_DIS_INI'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_102_AUT_DIS_STATUS'
'KB SQL Column Code Change', 'DM_HHS_HCC', 'HHS_103_PER_DEV_DIS_DT'
